otu_id,Kingdom,Phylum,Class,Order,Family,Genus,Species
otu92,Bacteria,Bacteroidetes,Unclassified.Bacteroidetes Order II. Incertae sedis,Bacteroidetes Order II. Incertae sedis,Rhodothermaceae,Salinibacter,Unclassified.Salinibacter
otu93,Eukaryota,Mucoromycota,Mucoromycetes,Mucorales,Rhizopodaceae,Rhizopus,Rhizopus oryzae
otu94,Bacteria,Candidatus Saccharibacteria,Unclassified.Candidatus Saccharibacteria bacterium GW2011_GWC2_44_17,Unclassified.Candidatus Saccharibacteria bacterium GW2011_GWC2_44_17,Unclassified.Candidatus Saccharibacteria bacterium GW2011_GWC2_44_17,Unclassified.Candidatus Saccharibacteria bacterium GW2011_GWC2_44_17,Candidatus Saccharibacteria bacterium GW2011_GWC2_44_17
otu95,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Xylella,Unclassified.Xylella
otu96,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. M23
otu97,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Paraburkholderia,Paraburkholderia atlantica
otu98,Eukaryota,Streptophyta,Magnoliopsida,Poales,Poaceae,Hordeum,Unclassified.Hordeum
otu99,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Winogradskyella,Winogradskyella sediminis
otu100,Bacteria,Actinobacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Actinoplanes,Actinoplanes friuliensis
otu101,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Microbulbiferaceae,Microbulbifer,Microbulbifer thermotolerans
otu102,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,Arthrobacter sp. ATCC 21022
otu103,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingopyxis,Sphingopyxis granuli
otu104,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium sp. EPa45
otu105,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,Rhizobium sp. IE4771
otu106,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Nocardioidaceae,Marmoricola,Marmoricola scoriae
otu107,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,Burkholderia pseudomallei
otu108,Bacteria,Actinobacteria,Actinobacteria,Geodermatophilales,Geodermatophilaceae,Blastococcus,Blastococcus saxobsidens
otu109,Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Sterolibacteriaceae,Sulfuritalea,Sulfuritalea hydrogenivorans
otu110,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Micrococcus,Micrococcus luteus
otu111,Eukaryota,Ascomycota,Sordariomycetes,Hypocreales,Clavicipitaceae,Epichloe,Epichloe festucae
otu112,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Nocardioidaceae,Aeromicrobium,Aeromicrobium choanae
otu113,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Spongiibacteraceae,Oceanicoccus,Unclassified.Oceanicoccus
otu114,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Oligotropha,Oligotropha carboxidovorans
otu115,Eukaryota,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Gastrophysa,Unclassified.Gastrophysa
otu116,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Paeniclostridium,Unclassified.Paeniclostridium
otu117,Bacteria,Firmicutes,Tissierellia,Tissierellales,Peptoniphilaceae,Peptoniphilus,Unclassified.Peptoniphilus
otu118,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Polaromonas,Polaromonas naphthalenivorans
otu119,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Chitinophagaceae,Niastella,Niastella koreensis
otu120,Eukaryota,Ascomycota,Sordariomycetes,Microascales,Microascaceae,Scopulariopsis,Unclassified.Scopulariopsis
otu121,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces olivaceus
otu122,Bacteria,Firmicutes,Clostridia,Thermoanaerobacterales,Thermoanaerobacterales Family III. Incertae Sedis,Thermoanaerobacterium,Thermoanaerobacterium xylanolyticum
otu123,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacterium,Microbacterium sp. XT11
otu124,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Rhodoplanes,Rhodoplanes sp. Z2-YC6860
otu125,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Gordoniaceae,Gordonia,Gordonia terrae
otu126,Archaea,Euryarchaeota,Methanopyri,Methanopyrales,Methanopyraceae,Methanopyrus,Unclassified.Methanopyrus
otu127,Bacteria,Unclassified.uncultured bacterium 12AC_lac13,Unclassified.uncultured bacterium 12AC_lac13,Unclassified.uncultured bacterium 12AC_lac13,Unclassified.uncultured bacterium 12AC_lac13,Unclassified.uncultured bacterium 12AC_lac13,Unclassified.uncultured bacterium 12AC_lac13
otu128,Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Methylophilaceae,Candidatus Methylopumilus,Candidatus Methylopumilus turicensis
otu129,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus atrophaeus
otu130,Eukaryota,Unclassified.Eustigmatophyceae,Eustigmatophyceae,Eustigmatales,Monodopsidaceae,Nannochloropsis,Unclassified.Nannochloropsis
otu131,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,Lactococcus garvieae
otu132,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. 19(2012)
otu133,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas simiae
otu134,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Bibersteinia,Unclassified.Bibersteinia
otu135,Eukaryota,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,Penicillium oxalicum
otu136,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter calcoaceticus
otu137,Bacteria,Deferribacteres,Deferribacteres,Deferribacterales,Deferribacteraceae,Denitrovibrio,Unclassified.Denitrovibrio
otu138,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,Burkholderia thailandensis
otu139,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Sinorhizobium,Sinorhizobium sp. RAC02
otu140,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Amoebophilaceae,Candidatus Amoebophilus,Unclassified.Candidatus Amoebophilus
otu141,Bacteria,Actinobacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Pseudonocardia,Unclassified.Pseudonocardia
otu142,Bacteria,Bacteroidetes,Bacteroidia,Marinilabiliales,Marinilabiliaceae,Alkalitalea,Alkalitalea saponilacus
otu143,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Variibacter,Unclassified.Variibacter
otu144,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Roseibacterium,Unclassified.Roseibacterium
otu145,Bacteria,Planctomycetes,Planctomycetia,Planctomycetales,Planctomycetaceae,Planctomyces,Unclassified.Planctomyces
otu146,Viruses,Uroviricota,Caudoviricetes,Caudovirales,Podoviridae,Hollowayvirus,Unclassified.Hollowayvirus
otu147,Bacteria,Unclassified.Thermobaculum,Unclassified.Thermobaculum,Unclassified.Thermobaculum,Unclassified.Thermobaculum,Thermobaculum,Unclassified.Thermobaculum
otu148,Eukaryota,Basidiomycota,Agaricomycetes,Sebacinales,Serendipitaceae,Serendipita,Serendipita indica
otu149,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Winogradskyella,Winogradskyella sp. PC-19
otu150,Bacteria,Proteobacteria,Gammaproteobacteria,Orbales,Orbaceae,Frischella,Unclassified.Frischella
otu151,Eukaryota,Platyhelminthes,Unclassified.Platyhelminthes,Unclassified.Platyhelminthes,Unclassified.Platyhelminthes,Unclassified.Platyhelminthes,Unclassified.Platyhelminthes
otu152,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Candidatus Tenderia,Unclassified.Candidatus Tenderia
otu153,Bacteria,Actinobacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Verrucosispora,Unclassified.Verrucosispora
otu154,Bacteria,Actinobacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Micromonospora,Micromonospora sp. RL09-050-HVF-A
otu155,Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Methylophilaceae,Methylovorus,Methylovorus sp. MP688
otu156,Eukaryota,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Chaetomium,Unclassified.Chaetomium
otu157,Bacteria,Actinobacteria,Actinobacteria,Glycomycetales,Glycomycetaceae,Stackebrandtia,Stackebrandtia nassauensis
otu158,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Spongiibacteraceae,Zhongshania,Unclassified.Zhongshania
otu159,Eukaryota,Rhodophyta,Bangiophyceae,Cyanidiales,Cyanidiaceae,Cyanidioschyzon,Unclassified.Cyanidioschyzon
otu160,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus sp. JDR-2
otu161,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Xanthomonas,Xanthomonas vesicatoria
otu162,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Sanguibacteraceae,Sanguibacter,Unclassified.Sanguibacter
otu163,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium atypicum
otu164,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Alicycliphilus,Unclassified.Alicycliphilus
otu165,Eukaryota,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Chaetomium,Chaetomium sp. CQ31
otu166,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Thiovulaceae,Sulfurimonas,Unclassified.Sulfurimonas
otu167,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia,Ralstonia solanacearum
otu168,Bacteria,Deinococcus-Thermus,Deinococci,Deinococcales,Deinococcaceae,Deinococcus,Deinococcus gobiensis
otu169,Viruses,Nucleocytoviricota,Megaviricetes,Imitervirales,Mimiviridae,Indivirus,Unclassified.Indivirus
otu170,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Curtobacterium,Unclassified.Curtobacterium
otu171,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Sinorhizobium,Sinorhizobium medicae
otu172,Eukaryota,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,Penicillium chrysogenum
otu173,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides fragilis
otu174,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. MG3
otu175,Bacteria,Chlorobi,Chlorobia,Chlorobiales,Chlorobiaceae,Pelodictyon,Unclassified.Pelodictyon
otu176,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Azospira,Dechlorosoma suillum
otu177,Eukaryota,Streptophyta,Magnoliopsida,Poales,Poaceae,Hordeum,Hordeum vulgare
otu178,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Labilitrichaceae,Labilithrix,Unclassified.Labilithrix
otu179,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Halieaceae,Halioglobus,Unclassified.Halioglobus
otu180,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Pectobacteriaceae,Sodalis,Unclassified.Sodalis
otu181,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Spirosoma,Spirosoma montaniterrae
otu182,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Sinomonas,Sinomonas atrocyanea
otu183,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Hymenobacteraceae,Hymenobacter,Hymenobacter sp. PAMC 26554
otu184,Eukaryota,Streptophyta,Magnoliopsida,Fabales,Fabaceae,Medicago,Unclassified.Medicago
otu185,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium ulcerans
otu186,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Nocardia,Nocardia seriolae
otu187,Eukaryota,Ascomycota,Dothideomycetes,Pleosporales,Leptosphaeriaceae,Leptosphaeria,Unclassified.Leptosphaeria
otu188,Eukaryota,Arthropoda,Malacostraca,Decapoda,Penaeidae,Penaeus,Unclassified.Penaeus
otu189,Bacteria,Actinobacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Actinoplanes,Actinoplanes missouriensis
otu190,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Virgibacillus,Unclassified.Virgibacillus
otu191,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. PAMC 26508
otu192,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bradyrhizobium,Bradyrhizobium oligotrophicum
otu193,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Agromyces,Unclassified.Agromyces
otu194,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. SirexAA-E
otu195,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus naphthalenovorans
otu196,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Achromobacter,Achromobacter sp. MFA1 R4
otu197,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Nitrobacter,Unclassified.Nitrobacter
otu198,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Cupriavidus,Cupriavidus basilensis
otu199,Bacteria,Thermotogae,Thermotogae,Thermotogales,Fervidobacteriaceae,Thermosipho,Thermosipho sp. 1063
otu200,Eukaryota,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Thermothielavioides,Unclassified.Thermothielavioides
otu201,Bacteria,Proteobacteria,Deltaproteobacteria,Unclassified.uncultured delta proteobacterium,Unclassified.uncultured delta proteobacterium,Unclassified.uncultured delta proteobacterium,Unclassified.uncultured delta proteobacterium
otu202,Bacteria,Spirochaetes,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,Treponema pallidum
otu203,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,Clostridium pasteurianum
otu204,Bacteria,Proteobacteria,Betaproteobacteria,Unclassified.Betaproteobacteria bacterium GR16-43,Unclassified.Betaproteobacteria bacterium GR16-43,Unclassified.Betaproteobacteria bacterium GR16-43,Betaproteobacteria bacterium GR16-43
otu205,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Caulobacter,Caulobacter sp. K31
otu206,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Ruegeria,Ruegeria pomeroyi
otu207,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces nanchangensis
otu208,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,Burkholderia sp. RPE67
otu209,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Fibrella,Fibrella sp. ES10-3-2-2
otu210,Bacteria,Unclassified.Thermobaculum,Unclassified.Thermobaculum,Unclassified.Thermobaculum,Unclassified.Thermobaculum,Thermobaculum,Thermobaculum terrenum
otu211,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Leadbetterella,Leadbetterella byssophila
otu212,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli
otu213,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium mustelae
otu214,Eukaryota,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,Penicillium sp. F63
otu215,Bacteria,Ignavibacteriae,Ignavibacteria,Ignavibacteriales,Melioribacteraceae,Melioribacter,Unclassified.Melioribacter
otu216,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium testudinoris
otu217,Bacteria,Firmicutes,Clostridia,Thermoanaerobacterales,Thermoanaerobacterales Family III. Incertae Sedis,Caldicellulosiruptor,Caldicellulosiruptor sp. Tok7B.1
otu218,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces koganeiensis
otu219,Bacteria,Planctomycetes,Planctomycetia,Planctomycetales,Planctomycetaceae,Planctomyces,Planctomyces sp. SH-PL14
otu220,Bacteria,Actinobacteria,Actinobacteria,Geodermatophilales,Geodermatophilaceae,Modestobacter,Unclassified.Modestobacter
otu221,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Sulfurovaceae,Sulfurovum,Unclassified.Sulfurovum
otu222,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Glutamicibacter,Glutamicibacter halophytocola
otu223,Eukaryota,Basidiomycota,Agaricomycetes,Agaricales,Omphalotaceae,Lentinula,Unclassified.Lentinula
otu224,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,Arthrobacter sp. FB24
otu225,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Sporomusaceae,Pelosinus,Pelosinus fermentans
otu226,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,Brevundimonas diminuta
otu227,Bacteria,Cyanobacteria,Unclassified.Nostocales,Nostocales,Nostocaceae,Anabaena,Anabaena cylindrica
otu228,Archaea,Euryarchaeota,Halobacteria,Natrialbales,Natrialbaceae,Halopiger,Unclassified.Halopiger
otu229,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Rothia,Rothia dentocariosa
otu230,Bacteria,Unclassified.bacterium enrichment culture clone g13,Unclassified.bacterium enrichment culture clone g13,Unclassified.bacterium enrichment culture clone g13,Unclassified.bacterium enrichment culture clone g13,Unclassified.bacterium enrichment culture clone g13,Unclassified.bacterium enrichment culture clone g13
otu231,Bacteria,Actinobacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Actinoplanes,Actinoplanes garbadinensis
otu232,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Collimonas,Collimonas fungivorans
otu233,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Flammeovirgaceae,Flammeovirga,Unclassified.Flammeovirga
otu234,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium humireducens
otu235,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Hyphomicrobium,Hyphomicrobium denitrificans
otu236,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Paracoccus,Paracoccus yeei
otu237,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,Frateuria,Frateuria aurantia
otu238,Eukaryota,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium,Fusarium proliferatum
otu239,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Nonlabens,Unclassified.Nonlabens
otu240,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Cellvibrionaceae,Unclassified.Cellvibrionaceae bacterium Bsc2,Unclassified.Cellvibrionaceae bacterium Bsc2
otu241,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Cupriavidus,Cupriavidus pinatubonensis
otu242,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Collimonas,Unclassified.Collimonas
otu243,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Lelliottia,Lelliottia amnigena
otu244,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Mobiluncus,Unclassified.Mobiluncus
otu245,Bacteria,Unclassified.uncultured bacterium 253,Unclassified.uncultured bacterium 253,Unclassified.uncultured bacterium 253,Unclassified.uncultured bacterium 253,Unclassified.uncultured bacterium 253,uncultured bacterium 253
otu246,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Sporosarcina,Unclassified.Sporosarcina
otu247,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Unclassified.Arcobacter sp. L,Unclassified.Arcobacter sp. L
otu248,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,Unclassified.Bos
otu249,Eukaryota,Basidiomycota,Ustilaginomycetes,Ustilaginales,Ustilaginaceae,Ustilago,Ustilago bromivora
otu250,Bacteria,candidate division Zixibacteria,Unclassified.uncultured candidate division Zixibacteria bacterium Rifle_16ft_4_minimus_38126,Unclassified.uncultured candidate division Zixibacteria bacterium Rifle_16ft_4_minimus_38126,Unclassified.uncultured candidate division Zixibacteria bacterium Rifle_16ft_4_minimus_38126,Unclassified.uncultured candidate division Zixibacteria bacterium Rifle_16ft_4_minimus_38126,Unclassified.uncultured candidate division Zixibacteria bacterium Rifle_16ft_4_minimus_38126
otu251,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces parvulus
otu252,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Unclassified.Roseateles,Roseateles,Roseateles depolymerans
otu253,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Alkalihalobacillus,Alkalihalobacillus halodurans
otu254,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces alboflavus
otu255,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Paracoccus,Paracoccus contaminans
otu256,Bacteria,Actinobacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Actinoplanes,Actinoplanes sp. N902-109
otu257,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Promicromonosporaceae,Xylanimicrobium,Unclassified.Xylanimicrobium
otu258,Bacteria,Deinococcus-Thermus,Deinococci,Deinococcales,Deinococcaceae,Deinococcus,Deinococcus puniceus
otu259,Bacteria,Elusimicrobia,Unclassified.Elusimicrobia,Unclassified.Elusimicrobia,Unclassified.Elusimicrobia,Unclassified.Elusimicrobia,Unclassified.Elusimicrobia
otu260,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Bordetella,Bordetella flabilis
otu261,Eukaryota,Streptophyta,Magnoliopsida,Sapindales,Rutaceae,Citrus,Unclassified.Citrus
otu262,Eukaryota,Basidiomycota,Ustilaginomycetes,Ustilaginales,Ustilaginaceae,Sporisorium,Sporisorium scitamineum
otu263,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Agrobacterium,Agrobacterium sp. H13-3
otu264,Bacteria,Chloroflexi,Ardenticatenia,Ardenticatenales,Ardenticatenaceae,Candidatus Promineofilum,Unclassified.Candidatus Promineofilum
otu265,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium,Sphingobacterium sp. TN19
otu266,Eukaryota,Arthropoda,Insecta,Lepidoptera,Bombycidae,Bombyx,Unclassified.Bombyx
otu267,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Bordetella,Unclassified.Bordetella
otu268,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycolicibacter,Unclassified.Mycolicibacter
otu269,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces rochei
otu270,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Myxococcaceae,Corallococcus,Corallococcus coralloides
otu271,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Zunongwangia,Zunongwangia profunda
otu272,Bacteria,Proteobacteria,Betaproteobacteria,Unclassified.Candidatus Accumulibacter,Unclassified.Candidatus Accumulibacter,Candidatus Accumulibacter,Unclassified.Candidatus Accumulibacter
otu273,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Unclassified.Candidatus Tokpelaia,Candidatus Tokpelaia,Unclassified.Candidatus Tokpelaia
otu274,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales Family XVII. Incertae Sedis,Sulfobacillus,Unclassified.Sulfobacillus
otu275,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus sp. WP8
otu276,Bacteria,Actinobacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Micromonospora,Micromonospora echinofusca
otu277,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Parageobacillus,Parageobacillus thermoglucosidasius
otu278,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium sp. JS623
otu279,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Weeksellaceae,Chryseobacterium,Chryseobacterium glaciei
otu280,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Achromobacter,Achromobacter denitrificans
otu281,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Marivirgaceae,Marivirga,Unclassified.Marivirga
otu282,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Unclassified.Sphingobacteriaceae bacterium GW460-11-11-14-LB5,Unclassified.Sphingobacteriaceae bacterium GW460-11-11-14-LB5
otu283,Bacteria,Chloroflexi,Thermomicrobia,Thermomicrobiales,Thermomicrobiaceae,Thermomicrobium,Unclassified.Thermomicrobium
otu284,Bacteria,Actinobacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Saccharopolyspora,Saccharopolyspora rectivirgula
otu285,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Mycetohabitans,Unclassified.Mycetohabitans
otu286,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Unclassified.Pseudorhodoplanes,Pseudorhodoplanes,Unclassified.Pseudorhodoplanes
otu287,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus megaterium
otu288,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Lysinibacillus,Unclassified.Lysinibacillus
otu289,Bacteria,Actinobacteria,Unclassified.Actinobacteria,Unclassified.Actinobacteria,Unclassified.Actinobacteria,Unclassified.Actinobacteria,Unclassified.Actinobacteria
