otu_id,Kingdom,Phylum,Class,Order,Family,Genus,Species
otu1021,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Nocardioidaceae,Actinopolymorpha,Actinopolymorpha singaporensis
otu1022,Eukaryota,Ascomycota,Eurotiomycetes,Onygenales,Unclassified.Chrysosporium,Chrysosporium,Chrysosporium lucknowense
otu1023,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces cyanogenus
otu1024,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Gramella,Gramella salexigens
otu1025,Bacteria,Spirochaetes,Spirochaetia,Leptospirales,Leptospiraceae,Turneriella,Unclassified.Turneriella
otu1026,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacteroides,Unclassified.Mycobacteroides
otu1027,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium crudilactis
otu1028,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Emticicia,Emticicia oligotrophica
otu1029,Eukaryota,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Melanocarpus,Melanocarpus albomyces
otu1030,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfohalobiaceae,Desulfohalobium,Unclassified.Desulfohalobium
otu1031,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Paraburkholderia,Paraburkholderia phytofirmans
otu1032,Bacteria,Deinococcus-Thermus,Deinococci,Trueperales,Trueperaceae,Truepera,Unclassified.Truepera
otu1033,Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Gallionellaceae,Sideroxydans,Sideroxydans lithotrophicus
otu1034,Bacteria,Acidobacteria,Vicinamibacteria,Unclassified.Vicinamibacteraceae,Vicinamibacteraceae,Luteitalea,Unclassified.Luteitalea
otu1035,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Morganellaceae,Arsenophonus,Unclassified.Arsenophonus
otu1036,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Methylocella,Unclassified.Methylocella
otu1037,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Brevibacillus,Unclassified.Brevibacillus
otu1038,Bacteria,Cyanobacteria,Unclassified.Synechococcales,Synechococcales,Synechococcaceae,Thermosynechococcus,Unclassified.Thermosynechococcus
otu1039,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium argentoratense
otu1040,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Unclassified.Enterobacteriaceae bacterium bta3-1,Enterobacteriaceae bacterium bta3-1
otu1041,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Raoultella,Unclassified.Raoultella
otu1042,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Starkeya,Unclassified.Starkeya
otu1043,Bacteria,Unclassified.uncultured rumen bacterium,Unclassified.uncultured rumen bacterium,Unclassified.uncultured rumen bacterium,Unclassified.uncultured rumen bacterium,Unclassified.uncultured rumen bacterium,Unclassified.uncultured rumen bacterium
otu1044,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Sinorhizobium,Sinorhizobium fredii
otu1045,Eukaryota,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Agaricus,Unclassified.Agaricus
otu1046,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium imitans
otu1047,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Unclassified.Minicystis,Minicystis,Minicystis rosea
otu1048,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Variovorax,Variovorax sp. PAMC 28711
otu1049,Bacteria,Actinobacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Micromonospora,Micromonospora viridifaciens
otu1050,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Unclassified.[Clostridium] cellulosi,Unclassified.[Clostridium] cellulosi
otu1051,Eukaryota,Discosea,Unclassified.Longamoebia,Longamoebia,Acanthamoebidae,Acanthamoeba,Acanthamoeba castellanii
otu1052,Bacteria,Proteobacteria,Gammaproteobacteria,Acidiferrobacterales,Acidiferrobacteraceae,Sulfurifustis,Sulfurifustis variabilis
otu1053,Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Piscirickettsiaceae,Piscirickettsia,Unclassified.Piscirickettsia
otu1054,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,Brevundimonas vesicularis
otu1055,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,Metschnikowiaceae,Clavispora,Unclassified.Clavispora
otu1056,Eukaryota,Streptophyta,Magnoliopsida,Vitales,Vitaceae,Vitis,Unclassified.Vitis
otu1057,Eukaryota,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,Thanatephorus,Unclassified.Thanatephorus
otu1058,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Marivirgaceae,Marivirga,Marivirga tractuosa
otu1059,Eukaryota,Arthropoda,Insecta,Diptera,Drosophilidae,Drosophila,Unclassified.Drosophila
otu1060,Bacteria,Unclassified.candidate division Kazan bacterium GW2011_GWA1_50_15,Unclassified.candidate division Kazan bacterium GW2011_GWA1_50_15,Unclassified.candidate division Kazan bacterium GW2011_GWA1_50_15,Unclassified.candidate division Kazan bacterium GW2011_GWA1_50_15,Unclassified.candidate division Kazan bacterium GW2011_GWA1_50_15,candidate division Kazan bacterium GW2011_GWA1_50_15
otu1061,Bacteria,Actinobacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Amycolatopsis,Amycolatopsis mediterranei
otu1062,Archaea,Euryarchaeota,Halobacteria,Haloferacales,Haloferacaceae,Halogeometricum,Halogeometricum borinquense
otu1063,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,Desulfotomaculum,Desulfotomaculum ferrireducens
otu1064,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Auraticoccus,Unclassified.Auraticoccus
otu1065,Eukaryota,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium,Fusarium avenaceum
otu1066,Bacteria,Unclassified.bacterium enrichment culture clone CelA12,Unclassified.bacterium enrichment culture clone CelA12,Unclassified.bacterium enrichment culture clone CelA12,Unclassified.bacterium enrichment culture clone CelA12,Unclassified.bacterium enrichment culture clone CelA12,Unclassified.bacterium enrichment culture clone CelA12
otu1067,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium,Sphingobium sp. SYK-6
otu1068,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces qaidamensis
otu1069,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Psychromonadaceae,Psychromonas,Unclassified.Psychromonas
otu1070,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,Dyella,Dyella japonica
otu1071,Eukaryota,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Trichoderma,Trichoderma reesei
otu1072,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces pristinaespiralis
otu1073,Eukaryota,Arthropoda,Arachnida,Trombidiformes,Tetranychidae,Tetranychus,Unclassified.Tetranychus
otu1074,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Pasteurella,Unclassified.Pasteurella
otu1075,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingopyxis,Sphingopyxis terrae
otu1076,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium litorale
otu1077,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Pseudovibrio,Unclassified.Pseudovibrio
otu1078,Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Nitrosomonadaceae,Nitrosospira,Nitrosospira lacus
otu1079,Eukaryota,Streptophyta,Magnoliopsida,Poales,Poaceae,Avena,Unclassified.Avena
otu1080,Bacteria,Cyanobacteria,Unclassified.Oscillatoriales,Oscillatoriales,Cyanothecaceae,Cyanothece,Cyanothece sp. PCC 7425
otu1081,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Lacinutrix,Lacinutrix sp. 5H-3-7-4
otu1082,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfarculales,Desulfarculaceae,Desulfarculus,Unclassified.Desulfarculus
otu1083,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium marinum
otu1084,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Aurantimonadaceae,Martelella,Unclassified.Martelella
otu1085,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Intrasporangiaceae,Serinicoccus,Unclassified.Serinicoccus
otu1086,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Tannerellaceae,Tannerella,Tannerella forsythia
otu1087,Bacteria,Actinobacteria,Actinobacteria,Kineosporiales,Kineosporiaceae,Kineococcus,Unclassified.Kineococcus
otu1088,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Roseomonas,Roseomonas gilardii
otu1089,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Marichromatium,Marichromatium purpuratum
otu1090,Bacteria,Synergistetes,Synergistia,Synergistales,Synergistaceae,Thermovirga,Unclassified.Thermovirga
otu1091,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Nocardia,Unclassified.Nocardia
otu1092,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces xiamenensis
otu1093,Archaea,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanomicrobiaceae,Methanoculleus,Methanoculleus marisnigri
otu1094,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Aromatoleum,Unclassified.Aromatoleum
otu1095,Eukaryota,Streptophyta,Magnoliopsida,Fabales,Fabaceae,Arachis,Unclassified.Arachis
otu1096,Eukaryota,Basidiomycota,Agaricomycetes,Polyporales,Phanerochaetaceae,Phanerochaete,Phanerochaete chrysosporium
otu1097,Archaea,Euryarchaeota,Halobacteria,Natrialbales,Natrialbaceae,Natrialba,Unclassified.Natrialba
otu1098,Bacteria,Verrucomicrobia,Opitutae,Opitutales,Opitutaceae,Opitutus,Unclassified.Opitutus
otu1099,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Photobacterium,Unclassified.Photobacterium
otu1100,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces fulvissimus
otu1101,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Jonesiaceae,Jonesia,Jonesia denitrificans
otu1102,Eukaryota,Mucoromycota,Unclassified.Mucoromycota,Unclassified.Mucoromycota,Unclassified.Mucoromycota,Unclassified.Mucoromycota,Unclassified.Mucoromycota
otu1103,Viruses,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae,Unclassified.Bacillus phage vB_BpuM-BpSp,Unclassified.Bacillus phage vB_BpuM-BpSp
otu1104,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,Pseudoalteromonas piratica
otu1105,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,Rhodanobacter,Unclassified.Rhodanobacter
otu1106,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,Luteibacter,Luteibacter rhizovicinus
otu1107,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. THW31
otu1108,Eukaryota,Unclassified.uncultured eukaryote,Unclassified.uncultured eukaryote,Unclassified.uncultured eukaryote,Unclassified.uncultured eukaryote,Unclassified.uncultured eukaryote,uncultured eukaryote
otu1109,Bacteria,Unclassified.uncultured bacterium AZ_40,Unclassified.uncultured bacterium AZ_40,Unclassified.uncultured bacterium AZ_40,Unclassified.uncultured bacterium AZ_40,Unclassified.uncultured bacterium AZ_40,uncultured bacterium AZ_40
otu1110,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Levilactobacillus,Unclassified.Levilactobacillus
otu1111,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Yersinia,Yersinia enterocolitica
otu1112,Bacteria,Actinobacteria,Actinobacteria,Streptosporangiales,Streptosporangiaceae,Thermopolyspora,Thermopolyspora flexuosa
otu1113,Eukaryota,Streptophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Vernicia,Unclassified.Vernicia
otu1114,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Nocardioidaceae,Actinopolymorpha,Unclassified.Actinopolymorpha
otu1115,Bacteria,Chlorobi,Unclassified.Chlorobi,Unclassified.Chlorobi,Unclassified.Chlorobi,Unclassified.Chlorobi,Unclassified.Chlorobi
otu1116,Bacteria,Candidatus Cloacimonetes,Unclassified.Candidatus Cloacimonetes,Unclassified.Candidatus Cloacimonetes,Unclassified.Candidatus Cloacimonetes,Unclassified.Candidatus Cloacimonetes,Unclassified.Candidatus Cloacimonetes
otu1117,Bacteria,Verrucomicrobia,Spartobacteria,Unclassified.Candidatus Xiphinematobacter,Unclassified.Candidatus Xiphinematobacter,Candidatus Xiphinematobacter,Unclassified.Candidatus Xiphinematobacter
otu1118,Bacteria,Dictyoglomi,Unclassified.Dictyoglomi,Unclassified.Dictyoglomi,Unclassified.Dictyoglomi,Unclassified.Dictyoglomi,Unclassified.Dictyoglomi
otu1119,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,Legionella fallonii
otu1120,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Brucellaceae,Brucella,Unclassified.Brucella
otu1121,Bacteria,Verrucomicrobia,Unclassified.Verrucomicrobia bacterium IMCC26134,Unclassified.Verrucomicrobia bacterium IMCC26134,Unclassified.Verrucomicrobia bacterium IMCC26134,Unclassified.Verrucomicrobia bacterium IMCC26134,Unclassified.Verrucomicrobia bacterium IMCC26134
otu1122,Bacteria,Cyanobacteria,Unclassified.Oscillatoriales,Oscillatoriales,Cyanothecaceae,Cyanothece,Unclassified.Cyanothece
otu1123,Bacteria,Cyanobacteria,Unclassified.Chroococcales,Chroococcales,Aphanothecaceae,Halothece,Unclassified.Halothece
otu1124,Bacteria,Cyanobacteria,Gloeobacteria,Gloeobacterales,Gloeobacteraceae,Gloeobacter,Unclassified.Gloeobacter
otu1125,Bacteria,Fusobacteria,Unclassified.Fusobacteria,Unclassified.Fusobacteria,Unclassified.Fusobacteria,Unclassified.Fusobacteria,Unclassified.Fusobacteria
otu1126,Bacteria,Chloroflexi,Ardenticatenia,Ardenticatenales,Ardenticatenaceae,Candidatus Promineofilum,Candidatus Promineofilum breve
otu1127,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Urechidicola,Urechidicola croceus
otu1128,Bacteria,Unclassified.uncultured bacterium esnapd1.2,Unclassified.uncultured bacterium esnapd1.2,Unclassified.uncultured bacterium esnapd1.2,Unclassified.uncultured bacterium esnapd1.2,Unclassified.uncultured bacterium esnapd1.2,Unclassified.uncultured bacterium esnapd1.2
otu1129,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,Brevundimonas subvibrioides
otu1130,Bacteria,Firmicutes,Clostridia,Clostridiales,Oscillospiraceae,Oscillibacter,Unclassified.Oscillibacter
otu1131,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces,Unclassified.Actinomyces
otu1132,Bacteria,Firmicutes,Bacilli,Lactobacillales,Leuconostocaceae,Leuconostoc,Leuconostoc carnosum
otu1133,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Blastochloris,Blastochloris viridis
otu1134,Eukaryota,Mucoromycota,Mucoromycetes,Mucorales,Lichtheimiaceae,Lichtheimia,Lichtheimia ramosa
otu1135,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Delftia,Unclassified.Delftia
otu1136,Eukaryota,Streptophyta,Magnoliopsida,Poales,Poaceae,Brachypodium,Brachypodium distachyon
otu1137,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bradyrhizobium,Bradyrhizobium sp.
otu1138,Bacteria,Proteobacteria,Gammaproteobacteria,Unclassified.Candidatus Baumannia cicadellinicola,Unclassified.Candidatus Baumannia cicadellinicola,Unclassified.Candidatus Baumannia cicadellinicola,Unclassified.Candidatus Baumannia cicadellinicola
otu1139,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingopyxis,Sphingopyxis macrogoltabida
otu1140,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Clavibacter,Clavibacter michiganensis
otu1141,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Phaeobacter,Unclassified.Phaeobacter
otu1142,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Crocinitomicaceae,Fluviicola,Fluviicola taffensis
otu1143,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Rathayibacter,Rathayibacter tritici
otu1144,Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Megasphaera,Unclassified.Megasphaera
otu1145,Eukaryota,Ascomycota,Leotiomycetes,Helotiales,Sclerotiniaceae,Sclerotinia,Unclassified.Sclerotinia
otu1146,Bacteria,Acidobacteria,Blastocatellia,Unclassified.Chloracidobacterium,Unclassified.Chloracidobacterium,Chloracidobacterium,Unclassified.Chloracidobacterium
otu1147,Bacteria,Planctomycetes,Planctomycetia,Planctomycetales,Unclassified.uncultured planctomycete 3FN,Unclassified.uncultured planctomycete 3FN,Unclassified.uncultured planctomycete 3FN
otu1148,Bacteria,Proteobacteria,Gammaproteobacteria,Unclassified.Thiolapillus,Unclassified.Thiolapillus,Thiolapillus,Unclassified.Thiolapillus
otu1149,Bacteria,Deinococcus-Thermus,Deinococci,Thermales,Thermaceae,Thermus,Unclassified.Thermus
otu1150,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas arsenicoxydans
otu1151,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Anaerolinea,Unclassified.Anaerolinea
otu1152,Bacteria,Cyanobacteria,Unclassified.Nostocales,Nostocales,Nostocaceae,Cylindrospermum,Cylindrospermum sp. NIES-4074
otu1153,Bacteria,Actinobacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Micromonospora,Unclassified.Micromonospora
otu1154,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Limnohabitans,Unclassified.Limnohabitans
otu1155,Bacteria,Unclassified.uncultured bacterium Contig39,Unclassified.uncultured bacterium Contig39,Unclassified.uncultured bacterium Contig39,Unclassified.uncultured bacterium Contig39,Unclassified.uncultured bacterium Contig39,uncultured bacterium Contig39
otu1156,Eukaryota,Ascomycota,Dothideomycetes,Valsariales,Valsariaceae,Valsaria,Unclassified.Valsaria
otu1157,Eukaryota,Mucoromycota,Mucoromycetes,Mucorales,Rhizopodaceae,Rhizopus,Rhizopus circinans
otu1158,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Pedobacter,Pedobacter steynii
otu1159,Eukaryota,Ascomycota,Dothideomycetes,Mycosphaerellales,Mycosphaerellaceae,Zymoseptoria,Zymoseptoria tritici
otu1160,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Microbulbiferaceae,Microbulbifer,Microbulbifer agarilyticus
otu1161,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas wittichii
otu1162,Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Sulfuricellaceae,Sulfuricella,Unclassified.Sulfuricella
otu1163,Bacteria,Cyanobacteria,Unclassified.Nostocales,Nostocales,Aphanizomenonaceae,Anabaenopsis,Unclassified.Anabaenopsis
otu1164,Bacteria,Actinobacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Verrucosispora,Verrucosispora maris
otu1165,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Chitinophagaceae,Niabella,Niabella ginsenosidivorans
otu1166,Bacteria,Spirochaetes,Unclassified.Spirochaetes,Unclassified.Spirochaetes,Unclassified.Spirochaetes,Unclassified.Spirochaetes,Unclassified.Spirochaetes
otu1167,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Agrobacterium,Agrobacterium rhizogenes
otu1168,Archaea,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanomicrobiaceae,Methanoculleus,Unclassified.Methanoculleus
otu1169,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospira,Lachnospira eligens
otu1170,Bacteria,Firmicutes,Clostridia,Halanaerobiales,Halanaerobiaceae,Halothermothrix,Unclassified.Halothermothrix
otu1171,Eukaryota,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Trichoderma,Trichoderma virens
otu1172,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Tessaracoccus,Tessaracoccus sp. T2.5-30
otu1173,Bacteria,Cyanobacteria,Unclassified.Oscillatoriales,Oscillatoriales,Gomontiellaceae,Crinalium,Unclassified.Crinalium
otu1174,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Cellulosilyticum,Cellulosilyticum lentocellum
